customer_id,ip,pages_visited,campain
dd84cdb4d8,182.197.20.142,6.0,False
e14e25d81d,166.72.152.135,6.0,False
c8e6ccadb1,55.158.42.184,5.0,False
4a6389adb0,56.223.52.191,6.0,False
fd2cc9b4ab,165.240.71.34,2.0,False
850dd22e9d,165.82.60.18,7.0,False
2dfca184e2,138.24.32.248,5.0,True
e4bdde3345,162.29.220.120,7.0,False
e7ecb6c1dd,92.34.89.174,6.0,False
d65594e846,54.69.70.201,7.0,True
85610ca657,99.180.215.165,5.0,False
111eb33720,188.23.183.52,4.0,False
45149f1e79,107.57.17.239,5.0,False
791828447b,108.12.193.79,3.0,False
5e3991de43,200.243.89.66,6.0,False
3f363f8043,69.113.109.91,7.0,False
d7ffd2c502,46.116.233.211,8.0,True
8ade7b4420,168.11.32.11,6.0,False
155d89ce53,141.214.254.60,4.0,True
812f3c1ebd,190.213.76.208,8.0,False
99f5a46629,165.205.173.99,6.0,True
b7e70e3693,63.7.26.195,5.0,True
c6e3dd2b8a,73.43.14.120,6.0,False
dffc8c02e3,82.176.221.44,4.0,False
5257d7a189,151.138.163.31,6.0,False
6231e2ac58,120.176.123.164,9.0,True
daca6ff4c5,76.214.35.52,5.0,True
79126aa7e8,94.58.174.239,13.0,True
773a140969,99.157.166.87,4.0,False
3380bac160,147.226.213.212,8.0,True
d2c60a0b4b,186.157.183.59,7.0,False
247e657ff2,46.169.191.114,7.0,False
8f7395439d,61.131.56.122,7.0,True
27199316f8,177.10.80.94,7.0,True
27199316f8,71.42.63.193,3.0,False
cf59355495,93.51.248.176,7.0,True
21d8013a48,177.159.61.87,4.0,False
771e13b9de,60.231.226.101,4.0,False
92164957dc,159.73.198.52,5.0,False
5f932eae29,119.127.16.104,5.0,False
07d7bf52d1,111.221.101.107,7.0,True
7e303d4265,83.50.230.126,5.0,False
30e7a9712c,75.88.33.49,5.0,False
4e36d09072,134.2.63.208,8.0,False
b170df567c,108.141.196.52,8.0,False
845c03ddfd,70.98.196.108,9.0,False
04aa2a7620,176.169.79.199,10.0,False
a46abf1894,75.232.44.74,6.0,False
a7bdafdd9f,79.208.64.107,2.0,True
696bdb807e,145.124.89.87,4.0,False
f1e828af31,51.120.48.210,5.0,True
43bf430c27,133.240.40.103,6.0,False
aded12275a,182.254.34.10,6.0,True
e42acf3c0e,41.89.242.253,4.0,False
a81d7d9a8b,134.225.19.230,8.0,False
e1fbd7b161,140.110.21.43,9.0,False
67b9f0707c,182.141.90.194,9.0,False
0567009638,41.120.84.107,8.0,False
a7579183ce,134.93.156.171,5.0,False
4f781aa2eb,98.192.158.231,5.0,True
24aae764ee,114.134.179.82,6.0,False
529d17f764,62.97.210.145,6.0,False
40855fe7a0,176.198.43.244,10.0,False
71a91be00b,85.175.34.15,5.0,True
79de459cc4,61.68.8.232,3.0,False
4e38ca524b,149.111.81.159,6.0,False
4e38ca524b,190.177.158.177,9.0,False
5b689e8c2b,141.100.65.109,10.0,True
47f099c0d3,89.114.40.134,4.0,True
41cbafd8e8,84.194.11.193,11.0,True
a415bb0627,93.174.180.168,9.0,False
16187ff939,169.125.235.169,5.0,False
7d912c9fd0,184.199.216.202,6.0,False
ff9f6dd1fe,132.215.17.69,3.0,False
2ece34e4e5,113.203.229.193,3.0,False
cab23102be,109.120.46.150,4.0,True
cd1b16f8b7,177.85.233.157,7.0,False
0cf0f5caa3,139.60.224.86,5.0,False
ac7e7c0b77,197.67.87.50,5.0,False
cacf7c5658,88.69.206.61,3.0,False
238d3f1618,117.11.19.35,3.0,False
8c984f6ab7,200.60.145.74,4.0,False
86d4bea83c,194.120.8.49,3.0,False
ca8c84c283,178.16.254.141,5.0,False
1fce234ade,107.2.209.196,5.0,False
c572367912,198.123.126.99,4.0,False
0f5d2c8d46,67.135.201.206,9.0,False
69af958200,140.18.179.123,4.0,False
9b77c20e15,186.44.60.254,5.0,False
7f3a733606,133.141.162.78,4.0,False
e6ef418908,165.44.191.190,5.0,False
e6ef418908,80.168.4.23,14.0,False
61f50e6c4c,159.167.128.59,5.0,True
9f188f7306,89.160.227.86,7.0,True
fedd979a96,83.190.180.23,3.0,True
3418c8c453,88.99.71.177,6.0,False
fd50318d17,59.213.238.127,5.0,True
92399460a6,82.76.43.115,7.0,True
d3b101097e,169.238.113.60,8.0,False
b7c658a4a3,140.227.239.213,12.0,True
7cc79ba41e,92.207.128.115,5.0,True
308ec4e860,169.201.148.12,8.0,False
e2f958cb34,99.247.173.197,1.0,False
76cddba56e,134.248.178.41,5.0,False
dc33a2e823,163.55.73.86,4.0,True
df8baa118f,109.170.30.194,5.0,True
e30d73f430,101.92.182.201,10.0,False
3979c7a4b6,124.48.75.4,6.0,True
72904c51f6,136.23.135.149,2.0,True
22eb52f1dd,103.27.212.116,13.0,True
0ef944aed1,64.101.194.42,8.0,True
c85f9aec05,48.164.7.240,7.0,False
29a21c2fe0,108.217.12.72,6.0,False
3d2666932a,151.44.154.206,6.0,False
764a3218f6,123.218.89.89,7.0,False
2ca906975d,44.63.80.6,8.0,False
94d2dc422f,173.83.223.224,1.0,False
6dcd2fdbcf,75.194.48.178,3.0,False
5aa4ce079b,110.5.12.94,5.0,False
24d97dea3c,43.53.30.196,9.0,False
1b1ec5e4a5,83.85.146.35,6.0,False
f3eef9fe7d,193.117.204.233,8.0,True
ae2f94bc41,175.98.213.164,4.0,False
ae2f94bc41,171.167.245.211,3.0,False
7f9831c1b0,159.116.158.220,10.0,False
367cf5fd76,199.240.32.150,9.0,True
64907a1edc,87.233.215.235,6.0,False
185696862d,155.148.167.55,7.0,False
b37550803c,52.188.242.53,2.0,False
f5ac41a97a,99.204.246.33,5.0,True
a12de5a5a3,44.133.102.41,3.0,False
5447bbfa3d,49.177.100.153,7.0,False
a9d46c650a,109.16.211.241,5.0,False
1a56e43a52,157.102.14.105,5.0,True
c6c19f9281,137.203.234.140,9.0,False
b08767362d,79.93.171.71,6.0,False
349511bb5d,97.175.21.154,5.0,False
96756d716f,146.141.103.116,5.0,False
f1e0f0e7ef,80.233.178.244,3.0,False
0da568bd41,148.28.228.193,1.0,True
8bd9cd43cc,99.42.126.29,6.0,False
39512e00ae,162.131.239.72,2.0,False
b0bc17e0ff,157.7.140.215,10.0,True
63b05d96ae,94.206.158.78,8.0,False
b4647dcc3d,53.195.99.11,6.0,False
f8f2d13805,153.145.83.51,5.0,False
8525ba1614,50.125.193.39,6.0,False
113b7a0770,120.94.25.32,5.0,True
31985cb726,147.110.110.46,5.0,True
ae12f2afbb,110.43.213.69,6.0,False
ebf9a267f0,51.140.171.89,3.0,False
28fd4ff950,197.116.166.92,6.0,False
28fd4ff950,114.116.172.220,4.0,False
86b70c7704,116.245.82.87,7.0,True
c4603ce5ea,131.60.167.141,8.0,False
da37fc5d3c,172.233.34.61,6.0,False
732fdfb146,149.254.23.106,6.0,False
db67758df7,195.207.101.78,5.0,False
0412873014,174.30.108.252,5.0,False
185d72a760,183.131.232.132,4.0,False
d44264217e,69.152.248.33,5.0,False
501fd9560b,85.47.231.20,4.0,True
2c3d43ed75,178.239.163.39,2.0,False
1b5d345692,73.167.26.132,5.0,False
75eba83fe5,133.17.72.10,7.0,True
e3c403f6e3,125.109.111.31,7.0,False
afba10ca7c,144.249.65.179,4.0,False
4660f63d7b,190.154.196.109,7.0,False
ed920b395c,193.154.77.10,6.0,True
7ddc672efe,176.93.174.2,10.0,False
f4c3e83de9,44.138.231.18,6.0,True
dc130b5bd4,140.154.228.166,7.0,False
64a6c9faca,50.182.206.224,12.0,False
aa0deb1da2,176.34.64.84,11.0,False
ea27de2b83,71.16.84.43,5.0,True
e6b12c0b26,143.171.251.130,4.0,False
2494b2ee39,87.197.184.160,4.0,False
277c595c17,47.192.252.230,6.0,True
23f8c8fff1,148.65.99.217,3.0,False
53b910c18f,155.183.103.160,6.0,False
0dfaa5ac2e,136.48.48.36,2.0,False
d54d2ef51d,169.140.62.128,3.0,False
1ca4483384,188.134.109.115,5.0,True
5fe4d194c1,166.3.253.103,6.0,False
039f5a6cb8,200.8.23.106,5.0,False
ff0e0eaa2a,85.238.228.199,3.0,True
85f42e4fa7,134.218.25.48,14.0,True
ab603ed9b5,120.204.47.192,6.0,False
459bd680ed,189.54.77.70,5.0,False
866f9663d1,81.113.254.171,7.0,True
7f4df5dd8c,186.193.20.50,5.0,False
6ecc8e4853,163.102.43.248,11.0,False
d0f6a18b12,135.78.232.27,2.0,False
b194820753,41.149.251.63,4.0,False
540a9f6d12,68.154.234.199,4.0,False
4656729d89,122.189.7.224,5.0,True
f0d326c0f8,112.228.109.52,1.0,False
017720d47a,83.99.127.81,5.0,False
cd2acaeaf2,80.131.27.156,12.0,True
39512e00ae,88.144.73.19,9.0,False
80d7ea4c33,164.111.247.127,9.0,False
cad1b82b7b,85.152.145.7,1.0,True
aa6934b1c1,198.110.200.59,10.0,False
90bac972c8,137.101.189.117,5.0,False
6bd2215d6f,53.217.202.194,7.0,False
f9fbe7f38a,175.135.106.246,8.0,False
4dbae1a389,44.43.167.153,8.0,True
07acdf8795,110.128.114.198,4.0,False
78ca2c0ea5,78.227.178.181,4.0,True
5dd386a808,154.39.8.30,8.0,False
8246be0c7a,138.69.75.120,8.0,False
de09a9dab6,95.8.140.30,5.0,True
e05e1e7947,50.171.32.189,8.0,False
76642d8d40,117.201.57.11,7.0,False
4026c5ba9e,108.202.132.157,5.0,True
bacf5f12bf,90.250.34.95,3.0,False
61fedb99f5,69.184.43.184,1.0,False
1af57533c1,125.29.48.29,6.0,True
8b4052e385,46.48.143.120,7.0,False
a81bcab2ba,113.64.193.108,5.0,True
08a4a84870,142.189.208.63,4.0,True
6f13fd3923,163.168.245.178,4.0,False
bf1871d6f2,164.251.208.117,11.0,False
269ec4235a,46.215.122.202,9.0,False
1dc849e210,195.144.238.252,6.0,False
9a11132e10,90.67.47.71,2.0,False
afd45fce6a,143.93.226.67,6.0,False
78e6ab6bc1,82.186.100.128,5.0,False
ac7c66e557,41.60.212.211,7.0,False
6e359f1029,190.233.173.131,5.0,False
056765155e,66.141.1.104,7.0,True
5dafbc1a04,94.37.225.211,5.0,False
1aadead928,58.112.214.133,5.0,False
359157e1b9,85.34.235.222,7.0,False
4e64b17f8c,101.87.122.41,4.0,False
dad06550e4,55.180.232.58,7.0,False
501aefec19,75.120.19.12,5.0,False
e982b28787,120.189.134.40,10.0,False
6f1e8ddcdc,85.239.169.160,4.0,False
81014ce898,152.118.13.114,3.0,True
4dfa9ce9bf,145.35.219.12,4.0,True
8310592f3b,67.32.254.73,6.0,True
80127433c4,159.147.156.248,6.0,False
f436c4087b,121.50.26.107,6.0,True
6f43e4e3d4,79.67.135.113,6.0,False
42b76c4d41,171.147.144.217,8.0,False
a20a1a866d,74.198.93.248,7.0,False
31a0bdf71f,54.88.2.204,5.0,False
1ed870b47c,168.161.104.193,7.0,False
7e6e6ded49,125.155.109.15,6.0,False
e873ab6e38,192.248.32.137,2.0,False
751d5006b1,131.195.99.163,6.0,False
ae808b8ff9,180.217.1.106,8.0,False
9aa1cd9905,139.52.161.203,12.0,True
a3882ab115,179.36.9.252,12.0,False
2f0cbade49,57.73.218.197,2.0,False
36b9be0e03,126.129.12.82,3.0,False
7afc51e30c,106.207.42.140,6.0,False
f169fa5643,197.43.219.9,13.0,True
1a09766624,48.145.2.72,5.0,True
401c6ef9f9,68.65.75.113,10.0,False
710abe7a93,143.32.230.90,3.0,False
0cd2fe5e31,84.248.138.69,4.0,False
83a9b0e8ea,136.4.169.229,7.0,False
5f164e7a2e,121.161.126.20,7.0,False
31e9f2ecfb,119.206.149.223,6.0,False
c2b61359a9,80.6.118.209,5.0,False
928f949d25,64.90.183.173,5.0,False
1e72c3d0c6,113.24.60.221,9.0,False
54f66b7cb3,72.180.129.128,10.0,False
cea875a62c,152.88.208.145,7.0,False
792ecdea7d,46.182.110.245,3.0,False
45e16333ae,198.65.13.176,5.0,False
b29e2c37f8,89.82.204.102,9.0,False
241be90584,180.98.206.128,14.0,True
241be90584,93.178.153.226,5.0,False
925f7b0f03,123.141.188.223,5.0,True
bf4e93b4a5,77.84.240.97,9.0,False
4f621ee51c,96.71.170.102,6.0,True
60b390e4af,179.114.193.192,6.0,False
e8d78cca82,167.9.144.160,6.0,False
9b93e3cb08,152.24.164.42,6.0,False
385ad8d2c0,124.209.76.15,8.0,False
f8b30663fa,126.186.84.189,9.0,False
f82d0f80e4,67.75.206.246,6.0,False
34bc4ec4c7,184.220.181.243,1.0,True
56cf13dbda,140.155.66.23,7.0,True
b5edd695a4,197.20.62.149,6.0,False
7182efe147,130.180.71.217,7.0,False
a0d4a8d3b4,126.68.59.243,9.0,True
ae5a364078,133.121.133.36,4.0,True
e73a65b777,197.101.76.248,12.0,False
96bd8b2cd6,143.235.187.227,5.0,True
159cbc81f8,40.104.69.190,9.0,True
16d7e1b729,69.40.145.104,6.0,False
f1873f323b,52.173.166.206,3.0,False
f1873f323b,75.116.107.237,10.0,True
6d6efb3c6a,168.74.125.250,5.0,True
05acdd021c,79.222.223.49,2.0,False
018a28bcd4,52.233.179.90,6.0,False
bf797fddcd,99.25.3.14,4.0,True
f43bf457b1,84.121.15.208,12.0,False
548ccd7e6b,163.18.190.93,3.0,False
2ef82b9359,178.50.224.127,6.0,True
636c46dd4e,123.191.216.223,5.0,False
841e53bb4b,175.166.196.126,7.0,False
292162815e,148.65.98.238,6.0,False
babff22a3c,147.249.231.204,9.0,False
bf651ecc9b,172.174.121.181,3.0,True
96e3711c8f,106.253.174.247,7.0,True
d656af94fc,51.48.23.132,6.0,False
ade7c9f291,50.89.236.216,5.0,False
902d63f52c,54.194.35.52,4.0,False
734010fbec,68.53.2.17,4.0,False
e17ba68b59,195.250.112.74,3.0,True
b5cd0b59b4,179.107.135.87,9.0,False
0b52c5a9f6,49.161.253.124,5.0,True
db621a51ee,184.62.60.112,6.0,False
b2e1f5cc15,190.74.233.143,14.0,True
4407f12d3b,41.133.135.173,12.0,False
e633a3d4fb,198.204.98.109,2.0,False
db566ae574,160.151.123.224,4.0,True
7b74d1c1c9,75.81.66.185,6.0,True
a854a76bb0,71.188.195.31,3.0,False
1666dd9388,138.133.106.68,6.0,False
0a03fb210a,142.11.236.112,5.0,False
96847a3f0e,97.246.158.66,7.0,True
4413783e7e,137.145.159.95,9.0,False
511d9d0202,136.24.252.82,5.0,False
623fcd7e3a,91.133.170.241,4.0,False
33c6ed6972,107.195.121.87,4.0,True
5b8e4e74a2,48.104.10.34,5.0,True
35284a5de5,161.142.81.101,5.0,False
8b8bf3cb1f,80.167.167.123,7.0,True
07d321c48e,78.124.193.38,5.0,False
b4e2ef2e56,170.92.125.243,6.0,True
a0c07d82ed,119.13.70.7,6.0,False
cc7d976e0b,126.238.118.130,14.0,True
cc7d976e0b,93.131.99.253,4.0,False
1a17cab693,189.31.156.72,10.0,False
334cd05015,116.57.138.116,7.0,False
0b17135fbc,162.82.2.34,7.0,False
e0d8f391c8,139.65.73.7,6.0,False
dae42f10d2,140.149.111.99,6.0,True
a426568cc9,143.214.198.166,8.0,False
013e7f7f7e,123.36.31.228,5.0,False
5d905e53ab,42.242.196.36,4.0,True
0eb78a98c3,153.153.8.212,7.0,False
9b1a0fb56b,160.34.17.212,5.0,True
a7fe2d29db,147.24.15.212,4.0,False
952ce86de3,131.67.95.136,5.0,False
77d3896f65,171.100.251.80,2.0,False
29d1d40066,43.35.63.83,6.0,False
30ab9b6747,184.113.41.94,5.0,True
4316c1d0a8,193.101.47.144,6.0,False
82ec783f5c,133.3.229.26,2.0,False
4c7c9907e5,183.196.174.133,4.0,False
323171e4dd,133.149.67.88,3.0,False
de18fa511b,79.157.98.49,9.0,False
068a1b5361,172.158.157.155,4.0,False
31997d3776,88.55.231.194,5.0,False
ac5dc37d8f,100.208.196.92,5.0,False
c604eb2f5c,73.101.227.53,8.0,False
1a89d2a817,150.178.213.1,3.0,False
ca83c2de48,40.176.82.127,5.0,False
bf3f97a19d,83.195.214.227,6.0,False
d09b3519ad,165.196.127.193,1.0,True
fac819ab0e,168.30.178.121,8.0,False
f169b460dd,93.114.3.33,5.0,False
3b1d54c582,141.26.113.48,9.0,False
636425e13c,47.202.241.114,7.0,False
6777201bc5,56.161.69.57,13.0,False
07928fbec4,166.119.153.198,5.0,False
e03a29a8be,193.240.64.205,6.0,False
1e2b8f5d82,85.118.220.175,3.0,False
8a01e6170e,69.22.252.39,1.0,False
a8b33f813e,126.237.2.10,6.0,False
5970fc5db4,139.96.6.253,10.0,True
faefe35018,41.162.90.149,11.0,False
97b72e8913,187.230.20.133,6.0,True
d887582cf3,62.81.217.142,7.0,False
30557a8657,87.91.2.227,7.0,True
43a14933ab,77.147.187.48,7.0,False
a6bc732054,115.57.139.127,7.0,False
a882be49b9,101.210.187.103,3.0,False
d620980485,166.160.112.185,6.0,False
d854281f77,68.225.88.16,6.0,False
d0340149cc,112.138.157.61,3.0,False
97c8b0549e,47.222.165.4,6.0,True
02af631df0,126.57.46.140,8.0,False
c1e1f072ec,61.70.244.186,3.0,False
b4011b3003,186.88.143.12,4.0,True
34a394fd32,92.11.238.78,6.0,True
f8dc067754,89.181.76.139,11.0,False
7ef33b1ff3,40.2.106.206,6.0,True
e622248ac4,128.238.120.137,7.0,False
4d0876da71,101.231.45.104,5.0,False
814ddb4d78,76.138.34.234,8.0,True
b4a584d94c,165.137.14.12,7.0,True
fdf04c0966,58.143.114.143,5.0,False
2167385353,96.66.218.58,6.0,False
6d9a2d03c0,173.46.123.221,7.0,False
90ce17d695,88.152.189.32,9.0,False
92178c9219,48.53.39.78,11.0,False
e2e88d7a47,135.89.212.215,3.0,True
c79d6c6b9a,167.20.187.137,8.0,False
b7897e949a,135.4.19.77,7.0,False
7a8efdb52f,171.149.154.94,7.0,False
0d66126f2a,113.42.143.228,5.0,True
88098f3549,130.162.172.163,8.0,False
3917935dd5,149.50.251.45,6.0,True
78c9a09763,41.102.162.247,5.0,False
cb0589381b,90.41.178.142,6.0,False
bc030d5c4a,68.195.83.51,5.0,False
41673d9a7c,128.91.190.162,4.0,False
9cf772179b,163.89.155.122,6.0,True
86e6d9c805,66.226.29.188,5.0,False
33e239b7a3,75.94.58.118,13.0,False
de42ee98d6,140.192.143.160,6.0,False
1d1f8d4f02,111.6.181.128,6.0,False
05c87a9c49,150.146.59.138,6.0,True
ea4dd543a1,121.127.122.62,9.0,False
0f4f92412c,157.41.24.211,5.0,False
8fe2ad2a72,140.213.86.180,4.0,True
653af73680,172.54.102.225,5.0,True
536bc6aab9,82.173.41.250,8.0,False
47906bfb93,158.162.185.189,4.0,False
d3297e67f9,186.224.9.129,6.0,True
9175f06816,124.21.234.181,4.0,False
a95140aac1,132.190.179.154,8.0,False
bb0de70a47,98.182.31.226,8.0,True
f8ffc272b0,199.32.36.216,9.0,False
89357a1e12,147.116.211.188,6.0,False
21757d6e6c,67.128.228.45,4.0,False
630f8a96d8,124.107.130.3,8.0,False
100a601b80,98.44.197.217,3.0,False
bdc470781c,107.104.167.140,5.0,True
3002ec69d7,146.8.93.126,10.0,False
f9d9f12e15,192.108.162.57,9.0,True
ad9291cbb2,183.143.217.167,5.0,False
c2188e5684,141.247.224.132,3.0,False
c1d9e206c1,144.228.187.12,7.0,False
32f706eb10,155.216.235.119,3.0,False
50620b4362,54.2.21.228,6.0,False
3fdc23991e,68.73.237.79,4.0,False
d38389f5fd,94.26.74.226,7.0,False
5f51496ef5,182.196.166.179,6.0,False
f5b4aa8449,135.145.143.13,8.0,True
26ecbbcd5c,134.44.226.34,6.0,True
e597b3f52a,157.53.151.201,6.0,False
bdfffc9e6a,200.27.225.170,7.0,False
4b2ea64d3c,152.68.90.32,7.0,False
336668ec77,92.190.170.108,8.0,False
72aa61f5f0,160.30.185.185,6.0,True
f000957eaf,65.152.153.75,8.0,False
171091cdb0,62.116.23.203,6.0,False
7dafcda30b,78.7.64.147,5.0,False
b8da794668,197.12.66.128,4.0,True
7279eb90e9,200.241.84.111,5.0,True
04955ba2d8,66.155.29.46,6.0,False
34c0c8b42d,88.147.236.85,6.0,True
ccb806b212,75.190.244.72,6.0,False
39fdc7b110,89.238.86.227,6.0,False
4edc0e28ba,60.29.152.35,14.0,True
1d8c2de5d6,157.197.2.131,2.0,False
4ee6db8012,141.94.218.145,6.0,False
9f51e22c55,168.189.5.118,3.0,False
b1e93c35ac,83.50.104.114,7.0,True
cb3efa5dd0,139.251.48.220,9.0,False
7e97ed53b1,71.145.246.235,1.0,False
8ad64e1b8f,71.93.180.30,5.0,False
bd6a784657,166.181.102.107,5.0,True
8674e8a3ca,73.244.18.48,7.0,True
9a957d74c4,40.114.50.150,3.0,False
975e72ec2c,174.129.39.25,5.0,False
cc8865f998,41.80.199.251,5.0,False
b472637d02,54.251.59.185,13.0,False
65a72e4afc,85.45.136.115,8.0,True
83cfad6c83,145.33.171.234,8.0,True
f2c06a35f9,162.211.111.98,6.0,False
e48c443341,56.170.218.250,5.0,False
72eac915bb,121.114.167.188,5.0,False
652b4a4089,89.140.203.54,9.0,False
b646c7cf11,54.79.90.89,5.0,False
6ef333c172,72.57.232.178,7.0,False
38507b2d7d,52.10.5.71,9.0,True
ab59dca010,189.245.115.93,6.0,False
539d170ccb,163.95.15.254,9.0,True
00cca0cd1a,92.74.240.244,8.0,False
2d8bcdaa3f,199.53.254.27,6.0,True
20553bbc5c,136.21.78.24,7.0,False
eb12273512,58.57.29.195,3.0,False
4fedd76d48,51.116.182.219,6.0,False
0ec114f5e6,137.66.190.177,4.0,False
e73cee5acc,74.228.52.28,7.0,False
318d28e38b,138.246.43.59,10.0,False
683b6351c3,176.84.143.20,4.0,False
1d1e88d7a0,144.204.69.123,8.0,False
f411f03fbe,165.1.2.108,10.0,True
577ac8e88e,85.182.166.232,6.0,False
36abbe7037,53.190.202.192,5.0,False
f15fb3d159,133.186.204.83,4.0,False
53390355fa,190.18.14.244,7.0,True
3e3e04cfae,157.82.216.47,3.0,False
95e14f3b61,40.27.4.101,7.0,False
4c30bea84c,70.40.84.72,4.0,False
4e33ee3e2a,186.26.107.204,6.0,False
3f4f0da72c,190.168.240.198,7.0,True
3475c5542b,74.69.254.19,5.0,False
736d352380,174.251.54.10,4.0,True
78afcb95ff,109.241.76.169,1.0,False
8dd39f7bf4,78.18.3.23,7.0,False
4af513eba0,84.216.44.42,8.0,False
b29711fe81,130.125.56.191,6.0,True
43900666c9,199.204.62.193,2.0,False
057e291073,93.201.167.6,8.0,True
194195a058,165.95.82.12,4.0,True
c786346822,192.81.154.23,10.0,True
f3b17a696f,123.14.17.98,7.0,True
40a924e829,199.97.173.228,5.0,False
ef7096cd28,131.74.75.144,7.0,True
dc868bbf07,172.4.184.218,1.0,False
a4ffeb9afa,129.127.81.74,4.0,False
290dd15e27,89.218.131.152,4.0,False
15e8b17f55,145.238.210.211,10.0,False
e06ed0343a,155.28.16.183,3.0,True
d8fb5e671a,54.245.52.56,6.0,True
e1e0e9f9f3,193.67.135.144,6.0,True
a7a08fda10,85.141.188.110,3.0,False
99db2adade,130.125.173.219,5.0,False
9c45c1ada5,183.36.50.217,5.0,False
33b5266609,178.136.174.152,10.0,True
7b02f7c4d9,47.186.219.139,3.0,False
6fc2a5b2d5,72.122.148.31,3.0,False
7c6a06c1a3,80.10.226.37,5.0,True
2154bbcdbd,91.227.133.253,4.0,False
bbe4a03d86,114.91.85.164,7.0,False
51e71f9582,108.197.118.164,14.0,False
a52f93594f,86.80.127.130,6.0,False
0a0fface2a,65.240.193.33,8.0,False
f78f68b010,164.217.110.120,3.0,False
a54670e710,120.250.164.17,3.0,False
e95ceb5996,116.41.137.232,6.0,False
6ece572991,182.83.134.252,7.0,False
428d915853,105.201.122.12,6.0,False
3512a7b78c,165.148.28.225,5.0,False
751dc801b7,144.127.172.154,3.0,False
a469bf0ca2,40.70.194.233,5.0,False
0802b0cad4,99.72.185.76,5.0,False
58d3610ff6,142.76.58.1,5.0,False
e1af29999e,47.94.137.171,11.0,False
17be1b7f85,132.39.247.87,5.0,False
91a7e43eba,139.184.22.200,7.0,False
4342fd9a62,42.50.229.156,7.0,True
962bcce09d,141.86.87.174,4.0,False
9cc6f4a29d,94.252.2.137,5.0,False
dfc9c83d76,89.132.113.111,6.0,False
353d874a0b,194.17.50.227,6.0,False
0c450ccdba,82.245.85.70,9.0,False
8b5c6b460f,163.19.91.72,6.0,True
6a8f158dee,109.21.40.85,6.0,False
294d85f0b8,148.56.73.229,5.0,True
07fb789825,48.59.158.90,8.0,True
3003045e0b,109.85.48.90,8.0,True
b4553cb247,142.169.136.122,4.0,True
abf1ad74ea,125.19.228.3,4.0,False
605d6fa87c,77.123.160.102,12.0,True
f7938a6de7,158.169.210.221,1.0,False
ac00f402cb,131.206.5.123,2.0,False
30f5d18e19,138.49.133.149,4.0,True
dd826d1499,162.235.131.209,7.0,False
017be173d1,136.218.9.185,7.0,False
7ae6ae2ec0,48.237.87.67,5.0,False
28ce5af8ef,192.222.17.109,7.0,False
0e3642059e,125.70.65.225,12.0,True
6bfb1a2cff,41.65.103.6,7.0,False
16f669285e,99.182.57.6,6.0,False
6d62f8e17e,93.138.28.105,5.0,False
819da57350,150.222.63.173,5.0,False
819da57350,193.104.209.82,6.0,False
747e4dbb6d,72.130.107.78,6.0,False
7a5c442efe,86.139.206.228,11.0,False
ef70f54632,113.41.11.152,6.0,False
057fd1fe59,109.214.174.193,9.0,True
5f19889b76,153.138.41.99,6.0,False
ef0dc662c2,110.28.66.112,7.0,False
f6219c9780,109.165.97.7,6.0,True
9fad56ad08,153.52.167.223,6.0,True
edb3bf18c5,68.119.227.118,7.0,True
4468b7c4aa,60.39.57.116,7.0,False
347e82797b,117.178.249.165,7.0,False
22242a939f,163.71.254.151,6.0,False
2ed3993f75,61.196.70.56,6.0,False
7ef64c54d5,84.117.202.171,8.0,True
95c13022c3,146.205.114.107,6.0,True
edde597679,114.114.24.154,5.0,False
513b7d06a5,184.72.151.156,5.0,True
adf959663e,50.36.111.1,5.0,True
3aed526c3f,63.162.213.95,8.0,False
f9628beb0b,73.161.197.103,5.0,False
a7f21ce1eb,93.155.129.90,1.0,False
6563370b7e,193.2.223.9,9.0,True
2805b6ed66,50.43.24.140,3.0,False
f74c9139ae,124.245.14.148,9.0,False
909d8c07da,188.61.78.114,7.0,False
f8ee5e7cf5,96.135.9.206,8.0,False
f8ee5e7cf5,60.43.222.159,13.0,False
e3fc5767c2,136.3.50.39,6.0,True
c8a42a5e71,44.170.47.145,4.0,False
8477cd3efe,112.251.218.199,5.0,False
54a31094b2,51.64.85.103,3.0,True
c0c6eba403,72.141.179.80,8.0,True
14a49e5a06,126.76.226.211,5.0,True
10a0e45507,112.177.10.176,9.0,False
0dc336110e,65.71.195.254,6.0,False
f15327db0a,122.176.92.26,12.0,False
22ee9e3211,106.72.186.199,6.0,False
68bbf0f53a,59.204.43.226,2.0,True
acf93525be,120.244.63.9,5.0,False
acf93525be,190.20.58.79,6.0,False
cd50fe8c90,163.186.193.164,3.0,False
0aadc53d23,64.59.75.65,6.0,True
0c9b80278a,145.101.228.235,9.0,False
cd65aab009,78.67.89.224,4.0,False
4187e42c39,146.118.176.53,1.0,True
529965e5df,56.73.238.41,4.0,False
b4e5774d64,183.109.191.236,6.0,False
d84487533f,135.94.108.85,7.0,False
033c94e28f,153.192.161.163,5.0,False
32dc8633d5,125.225.223.236,5.0,False
c8740396d3,143.172.62.167,8.0,False
63603e730f,67.22.58.241,7.0,False
668c6ecc69,46.182.78.248,5.0,True
5f3d9fe92b,189.154.99.46,10.0,False
a7ecd0af36,176.32.20.178,2.0,True
68b1eac94e,88.252.172.218,8.0,False
46a72adb46,200.166.200.182,6.0,False
a2cf2e79b4,85.212.51.44,7.0,False
29d4446768,91.98.145.218,2.0,False
