customer_id,ip,pages_visited,campain
82701bf0a5,188.203.29.150,3.0,False
c3d81d28b0,200.79.160.90,1.0,False
1a371a1828,139.2.226.151,9.0,True
5c7280bacb,183.47.172.36,7.0,False
3a861b2877,128.25.80.183,7.0,False
6a486330b1,136.114.96.163,11.0,False
7bd3205565,83.21.148.122,6.0,False
46e3a803b1,72.178.152.240,8.0,False
e3338802a2,82.55.125.13,4.0,False
473ec9a191,149.198.62.220,3.0,False
fbdbc5a7ff,132.233.32.18,13.0,True
acfb412ec1,97.76.35.244,6.0,True
43ff9d44a1,42.135.199.149,5.0,False
9904c5876a,95.2.234.149,6.0,True
16bc8e4bf4,58.114.163.153,6.0,False
249f3f20fa,187.176.4.155,7.0,False
249f3f20fa,114.205.174.27,12.0,False
763d19a8b0,182.137.22.81,6.0,False
d110e1f1c4,186.125.71.173,11.0,True
6c566d73fe,157.1.57.26,5.0,True
4bb2a0a033,87.137.58.3,3.0,False
ef1b0ccedb,185.16.173.136,6.0,False
7b979ac130,107.231.125.197,6.0,False
c239e504a1,55.160.91.223,7.0,False
d6c3c5e8de,140.190.10.85,6.0,True
e8975ca86a,97.204.145.126,9.0,False
99938f4cb3,48.176.90.2,13.0,False
7194c85501,183.36.246.55,2.0,True
f81dac8622,118.107.55.82,9.0,False
6e545b8dcf,199.166.235.68,5.0,True
a17cae15e7,148.136.101.151,3.0,False
5e3c0755c4,49.174.136.223,5.0,False
5e3c0755c4,75.234.169.172,6.0,True
2b0dddc284,41.106.215.209,5.0,False
d6947335ff,183.110.96.158,8.0,True
75d0d8f8e8,177.10.68.81,4.0,False
d7e12ee5a3,108.50.175.222,3.0,False
d49813f33b,125.186.96.176,2.0,False
8f99c531cb,163.126.99.249,5.0,False
42160f4bd9,189.163.64.194,4.0,True
3a4a502830,97.193.104.33,6.0,False
59aaca51ba,121.86.119.141,1.0,True
a103f52381,40.4.171.56,3.0,False
a103f52381,82.96.35.57,5.0,True
a103f52381,93.72.109.70,6.0,True
a103f52381,64.153.188.62,14.0,False
ee0779f0cb,184.102.99.203,3.0,False
fcc14b9a7f,150.207.11.68,7.0,False
d413b62fb9,99.239.142.133,6.0,True
d413b62fb9,125.66.59.207,3.0,True
968e81c2e8,180.144.143.77,8.0,False
3583378e45,183.44.244.200,5.0,False
4e71c035ca,137.102.134.146,7.0,False
a0e483e735,188.198.170.8,9.0,False
2f401928cf,85.149.215.108,5.0,False
ddef96bcc7,132.162.37.49,7.0,True
0ad1afd1a6,42.159.175.132,3.0,False
b2f925f389,189.216.115.126,7.0,True
ac91f77186,91.229.215.199,5.0,True
824e274cb0,144.12.79.50,6.0,False
fa035657a7,146.43.109.224,5.0,False
da72a39d40,134.116.218.218,5.0,False
031f9ed919,40.51.58.80,7.0,False
8cba989240,195.204.177.17,6.0,True
b0fe3c5dd7,170.72.132.41,3.0,False
da56bafdf5,114.110.207.171,7.0,True
dfd786998e,86.203.4.174,5.0,True
b752796c0a,145.167.131.35,5.0,True
c99a15aee0,55.79.120.44,5.0,False
66a580326f,96.138.56.69,5.0,False
7ba0c7fb9a,184.226.180.149,3.0,False
184c1f9743,136.207.109.82,7.0,True
28f32941df,58.218.53.2,7.0,False
9cc6ee2ac5,110.142.239.224,8.0,False
4dcb314797,63.143.131.244,5.0,False
b78e84b300,53.16.167.95,3.0,False
c397e91895,163.143.192.199,5.0,False
084d014cd2,44.2.252.253,6.0,False
52c86049a0,98.176.237.189,8.0,False
52c86049a0,70.198.132.132,3.0,False
e24a10484d,174.195.199.48,11.0,True
4c6cf16be2,158.11.1.237,12.0,False
2c8e509cf2,111.217.108.168,3.0,False
752626e16c,140.92.161.192,8.0,False
56e7bd7f91,54.58.49.39,9.0,False
31c9d3c313,118.94.92.13,5.0,False
4a935d5c4e,86.53.47.28,5.0,False
36d7f24921,122.199.130.142,7.0,False
2b19e8db4a,169.176.49.181,6.0,False
bbc92d95d7,199.187.173.60,5.0,True
6be59a5a53,193.249.71.55,5.0,False
a543a1edc3,91.176.63.205,8.0,False
6dfcc23f27,75.14.174.78,4.0,True
beb8feeadb,172.231.213.207,7.0,False
8bc8a3daa5,62.159.244.22,6.0,False
f48580c116,139.61.116.157,6.0,False
3e4fbf7544,126.116.15.225,9.0,False
7444c83732,40.4.44.92,7.0,False
10e2e9f9f0,83.102.62.5,12.0,False
28db7f1489,75.205.55.198,3.0,False
a67b8d53e5,110.3.175.119,5.0,False
7f1f129b47,43.205.248.10,4.0,True
10c074ec17,72.120.31.240,3.0,False
b539d4a7f1,132.155.247.126,3.0,True
c57bdbb136,48.156.244.193,3.0,True
8b3da1880e,61.124.233.170,3.0,False
be66297a31,43.126.253.97,6.0,True
2fa5da8063,112.168.81.110,8.0,True
65674d9d54,108.33.76.22,4.0,False
632a764ba5,115.16.7.212,4.0,False
7985148e70,90.161.145.244,8.0,True
3d43df9f28,55.148.179.63,10.0,False
ead7c59124,113.113.48.30,5.0,True
2a52461590,184.251.172.238,5.0,True
1537d01826,124.101.197.157,4.0,False
43895991b4,54.193.23.123,8.0,False
1860254208,95.20.15.180,4.0,False
7d07e4d076,190.174.5.3,14.0,False
541ed780c2,148.246.179.53,11.0,False
d9def17ed3,78.147.8.166,4.0,False
958d63de01,74.93.185.193,2.0,False
be274200ef,109.44.76.95,5.0,False
5864db032e,110.139.101.169,5.0,False
480f9d78dd,147.221.68.41,7.0,False
848f5f1f84,148.206.112.7,8.0,True
8b371fe72b,149.202.140.127,5.0,False
66cb85600a,83.110.175.175,5.0,False
f4c5cf35e0,149.207.70.57,6.0,True
59748581cf,168.126.75.213,5.0,True
e57ed3f620,123.123.71.10,5.0,False
f010922c60,90.110.10.83,5.0,False
9988620566,132.43.17.180,7.0,False
14d80830ca,81.99.232.134,7.0,False
ce01155815,161.198.43.82,6.0,False
004eec71bf,72.163.181.74,6.0,False
07609c4aef,139.156.137.65,6.0,True
2708469fbf,121.196.76.61,7.0,False
6ce88ce129,138.61.232.72,4.0,False
7ba94a03f4,145.106.167.143,6.0,False
7ba94a03f4,44.80.138.77,2.0,False
e32b7ac7af,106.151.230.45,4.0,False
48e7a05f90,160.2.129.163,4.0,False
1d0f03c9a8,142.62.83.65,3.0,True
1d0f03c9a8,180.180.166.170,6.0,True
888816366a,184.64.187.59,8.0,True
70b1c07ce1,129.202.222.51,8.0,False
832d2d1fc5,199.226.28.15,8.0,False
a17fcfe7cb,97.70.147.121,5.0,False
201f28e155,117.77.165.109,2.0,True
7727a73e92,95.232.254.89,5.0,False
6404e7712d,54.80.98.45,6.0,False
f101ba1ee2,83.125.35.126,10.0,True
f101ba1ee2,147.177.151.148,8.0,False
3d20d500a6,49.216.127.71,6.0,False
821ddf76d7,123.116.107.236,12.0,True
9fd7a7f9db,62.119.183.244,9.0,True
7bab442d56,148.228.149.88,7.0,False
ad715bbbf6,117.213.254.151,7.0,False
93569c34b1,144.187.174.130,5.0,False
9197749be2,197.97.222.11,7.0,True
429fa7e7de,94.148.38.197,8.0,False
11dc824a13,135.178.84.82,3.0,False
a73b1e4ddd,160.114.8.65,3.0,False
07d2792b65,84.37.63.249,8.0,False
c13a2afbe5,167.236.231.31,6.0,False
0eeec8fab4,85.228.80.137,10.0,False
8c23be268a,161.73.210.58,4.0,False
9be09a8818,44.59.179.152,8.0,False
eb9a292e7b,69.245.100.115,6.0,True
27e8f00cdd,96.167.52.166,8.0,True
27c93d40e7,142.232.216.27,7.0,False
28e5948930,117.89.152.127,10.0,False
75f8b03c4a,66.60.172.51,5.0,False
a5e903874a,59.200.78.120,2.0,False
47dd3786d8,136.131.249.238,5.0,False
98046f4c81,133.26.100.174,6.0,False
9195d953ef,153.121.129.209,4.0,False
2ee2b9f601,166.86.236.169,8.0,False
171515a334,186.245.149.163,3.0,False
776fdf71d4,101.224.103.211,7.0,False
6f2f8b29ff,42.131.4.237,5.0,False
2cf3279eec,128.164.248.45,5.0,True
cbef5bb34a,182.93.231.147,1.0,True
53e56178c9,159.157.36.128,5.0,False
f35d9faff2,189.248.117.45,5.0,False
43edb3c11a,99.132.78.23,6.0,False
5dd0aa3db5,143.130.167.220,4.0,True
6c9d1dae83,161.229.2.143,1.0,False
fcf47700b7,130.153.109.110,9.0,False
c39c0bdc6c,70.216.88.29,5.0,False
c158a183d7,81.171.102.172,8.0,True
862b22f6e4,146.3.115.73,7.0,True
3938910ae2,137.221.110.198,5.0,False
f63260d401,187.178.252.173,5.0,True
1cf92bf70a,147.86.87.240,7.0,False
786ad39684,154.13.43.97,7.0,False
24c461db9d,175.151.120.35,5.0,False
96f4601805,131.121.217.27,10.0,False
234687d720,47.11.114.114,3.0,False
76e97f909b,189.236.180.113,5.0,False
40afef683b,108.85.144.220,4.0,False
d6aba641db,178.56.68.57,8.0,False
b020e2f067,109.204.128.164,5.0,False
1dab15d54c,82.177.50.253,8.0,True
136b237c79,172.11.37.112,9.0,False
82323c5547,125.10.57.112,11.0,True
7836572468,114.220.127.28,4.0,True
276af8f6ce,140.66.51.50,10.0,False
bac4bf8030,83.232.46.163,6.0,False
71f29ea556,47.134.214.145,12.0,False
4128259e73,120.118.112.249,1.0,True
9be5649912,184.54.5.142,6.0,False
0f729b9e90,162.218.98.54,1.0,True
29b1563c74,145.174.244.226,6.0,False
ff7eefa4e9,66.84.82.218,8.0,False
e8a7439e48,43.23.253.136,7.0,True
223cccf7d6,101.50.117.109,3.0,False
f94319faf2,197.75.235.111,7.0,False
6d958ca21d,54.190.129.31,4.0,False
17feb9d56a,124.62.9.5,4.0,False
59d046b27b,60.171.148.158,3.0,False
11616e1a9b,178.227.30.147,7.0,False
9c5c99429c,92.45.52.165,5.0,True
084f2841bc,113.52.169.56,5.0,True
baa290e894,124.188.219.134,3.0,False
2f29d7822b,147.182.148.91,6.0,True
afb34ff9af,135.248.159.224,3.0,False
a69910deeb,43.148.189.221,13.0,False
2a04625635,152.95.93.161,5.0,False
0fd3af5e2a,128.236.48.223,3.0,False
ae1ae90eef,153.226.237.19,3.0,False
4a686bae7b,43.159.198.187,10.0,False
8086ff98d5,188.193.90.221,5.0,True
8c6a329feb,99.65.188.31,8.0,False
24b3e7e2ad,95.151.49.30,6.0,False
29ae03f06c,123.207.98.76,12.0,False
cb45b3c2be,193.22.26.127,10.0,False
055fa5bc15,186.225.199.83,5.0,False
839784eca6,65.110.174.44,4.0,True
4b3aa7c2ae,155.226.205.112,6.0,False
f26dc4091c,47.229.114.80,4.0,False
f1d8d8bcee,58.189.163.50,5.0,False
76c964e771,99.189.176.117,3.0,False
ceeb7b49f5,189.243.220.81,7.0,False
bd0bc5d6d0,180.7.55.64,4.0,True
83b9149062,122.246.82.78,6.0,False
a411de9127,98.121.200.52,7.0,True
c0f533c7e5,54.46.18.145,10.0,False
adde253e4e,55.156.210.100,5.0,False
10474e0d2c,95.190.128.143,7.0,True
97f08babdf,73.92.197.246,7.0,True
6b2d08d597,67.199.106.91,5.0,True
51f6cc1cc3,78.152.171.92,5.0,False
f61fef637f,84.145.114.169,6.0,False
81149ef03c,109.211.241.199,12.0,False
e7c79510d9,134.43.178.106,7.0,False
0e98c45a6f,165.124.248.87,7.0,False
ef9aca3874,159.114.23.64,9.0,False
3fee3ac64f,142.181.2.153,5.0,False
4cadc9ce8b,83.106.15.89,7.0,False
82f24c9afd,61.74.214.46,6.0,False
5e798479be,114.199.50.200,10.0,False
cbfc7dab27,90.231.130.54,4.0,False
62f88e8b85,67.160.221.238,8.0,False
aba898f520,190.252.83.249,6.0,True
957b90926a,195.25.193.75,3.0,False
d8904e5446,71.231.46.245,9.0,False
08a6c86d2d,63.168.60.210,6.0,False
72001b7085,69.210.79.95,7.0,False
d73b17702a,161.206.94.87,9.0,True
7b2a2ed969,174.246.232.115,4.0,True
7b2a2ed969,176.37.221.22,6.0,False
5538297110,66.89.90.2,6.0,True
8a4c29efb6,110.173.100.243,5.0,False
e5b580d0a8,94.223.127.151,8.0,False
5bd7321c9d,93.22.75.187,9.0,False
6754389c3f,133.228.254.167,2.0,False
44493b5aa4,58.183.59.45,2.0,False
89081c78a3,146.234.38.153,5.0,False
c9394a002d,136.215.33.237,4.0,False
09266a4f28,111.204.132.188,5.0,False
78beb1a657,189.65.234.74,5.0,False
be1161bbc6,193.2.112.206,7.0,False
112ed641a4,111.62.112.165,4.0,True
b043aa78b9,110.110.127.186,9.0,False
e12379a07a,65.228.66.239,4.0,True
2287746abc,171.5.45.28,6.0,False
29849d1574,74.29.47.173,6.0,False
70533804e7,159.87.160.68,3.0,False
392fc2b7dd,79.51.166.133,5.0,True
7b15a7c1f8,182.156.227.220,7.0,False
3bfe958dc7,81.58.190.206,6.0,False
6bb2c77e89,44.118.44.220,5.0,False
ab8fabc1d9,100.140.27.95,6.0,False
ee6426c517,132.40.232.166,5.0,False
e5c8e5d81e,175.29.169.198,7.0,False
7be4981cde,170.171.139.111,5.0,False
a77b189ca1,144.91.78.218,6.0,False
bc0e3dbf37,77.239.147.116,3.0,True
5ca59927e4,115.104.114.167,4.0,False
ceba35dd66,118.121.82.69,8.0,False
27ae4fd650,193.140.163.37,6.0,True
6bd0715e5c,117.200.224.13,7.0,True
202b22bd90,109.57.38.59,5.0,True
ca34916a85,100.252.173.70,6.0,False
7a3c4c53f8,178.183.226.88,5.0,True
ff8eb38173,133.99.51.16,5.0,False
51af818793,110.73.71.70,9.0,False
678b52019f,92.77.223.138,6.0,False
6edcf2a4f0,162.163.77.24,14.0,True
0fed1b2814,118.73.228.16,9.0,False
8fbd6829ad,135.169.228.133,3.0,False
b4e03017c4,158.5.17.70,7.0,False
d051947825,193.243.250.134,11.0,False
038f312922,91.140.52.208,5.0,True
342e7f6449,135.59.19.238,6.0,True
024fee2831,120.72.175.158,6.0,False
ddeecabe62,82.208.102.56,7.0,False
f300e22367,115.254.138.206,9.0,False
4a58ce4b7a,75.231.84.247,5.0,False
da2ff9834b,130.106.5.254,5.0,False
bd7723f841,92.168.132.123,7.0,False
ebb8bd9735,176.67.8.166,6.0,False
078528f417,146.156.48.186,7.0,False
f0cda19cdc,92.200.163.10,5.0,False
cf7d2908bd,41.6.136.249,5.0,False
65bac95136,145.78.58.254,4.0,False
96ee87a52d,116.148.112.188,5.0,False
3e7e5c6135,171.254.82.108,10.0,False
628fe14b36,187.102.114.127,12.0,False
453ff1b4f2,86.214.180.168,5.0,True
73fb6dd376,135.1.253.79,3.0,False
ae37c78eee,84.96.175.218,6.0,False
00647659ce,198.80.17.216,10.0,False
0b2c5ab0e8,107.110.198.31,4.0,False
3c8363b2d8,143.219.193.120,6.0,True
d57cc876a4,78.250.253.214,4.0,False
ad4d53d3eb,96.10.224.117,9.0,False
85b30eacd6,99.108.126.138,12.0,True
6fea285d25,119.58.165.93,6.0,False
6804dcaa9c,197.136.63.44,9.0,False
bebd272d67,135.197.91.230,3.0,True
3d344ec8c6,198.222.50.238,6.0,False
c45eee0904,189.12.165.70,7.0,False
5ce89dc516,54.247.94.167,6.0,False
18471c8b1f,74.47.12.76,6.0,False
34e3da0bee,178.198.45.159,4.0,False
3f10827536,117.61.47.156,6.0,False
b9ce337259,74.170.156.19,5.0,False
e6b6c748be,46.126.109.231,11.0,False
c4f9c6ebde,125.187.63.181,6.0,False
a18d68f1c0,41.43.237.3,8.0,True
c4125044d1,97.53.3.61,3.0,False
2e9f8d84c3,87.48.208.39,5.0,False
162870c5a3,197.118.183.117,4.0,False
a8114b2570,86.79.180.202,5.0,False
9ec5b0fc8a,77.41.227.53,6.0,False
858f783cc4,190.37.33.84,6.0,False
6cd48fca54,184.121.41.222,6.0,False
c647cde32a,126.132.149.142,6.0,False
4ad15edcfc,47.210.179.107,9.0,True
69890ee259,106.238.234.239,13.0,True
3c7f8e6db3,180.103.96.105,4.0,False
6b37dca98c,110.161.54.53,4.0,True
355327bd94,144.22.111.138,2.0,False
67c6e920f4,89.28.41.63,4.0,True
7a1c0772c9,172.44.30.174,7.0,True
dcb9530f4e,69.129.225.39,5.0,False
be225db08a,67.199.75.19,7.0,True
e75ae599d5,92.159.6.93,11.0,True
016c2a7ebf,75.226.159.239,7.0,True
bf63cd1b0f,146.128.193.224,3.0,False
1f6fcb9b9d,149.73.175.108,7.0,False
72612740de,113.122.105.101,6.0,False
cfb6eb2fd0,74.35.243.164,7.0,False
ac91f77186,52.31.197.254,5.0,True
ac91f77186,108.163.33.44,12.0,False
466c141cb1,142.62.78.134,7.0,False
61a2367413,108.96.144.161,3.0,False
725c3869c3,105.225.143.214,8.0,False
c09881fc3f,181.169.17.40,2.0,True
521810ad03,144.239.166.27,2.0,False
b7fcd8a28d,49.252.119.100,8.0,False
2a7fadf50a,168.241.207.248,5.0,False
d6407f5ffd,184.167.128.141,5.0,False
c47270accb,128.34.93.10,5.0,True
149e4e010f,89.86.215.215,6.0,False
c5cab635ab,183.103.254.40,4.0,False
e6ffab9594,155.170.120.127,9.0,True
341132a63c,131.94.71.66,6.0,False
5c1e2cdfcd,98.50.139.118,6.0,True
6004a36c02,137.25.121.28,2.0,True
c14c6f96c6,74.217.192.95,6.0,False
f4c095c09e,136.177.82.226,6.0,False
3ec381ccd1,41.138.104.47,5.0,False
7c41f6287a,154.24.63.132,7.0,False
e79154ab10,60.49.35.167,3.0,True
03494bd85a,41.151.170.206,7.0,False
3492bf6fd3,138.88.141.31,5.0,False
32332a7abd,184.138.202.8,4.0,False
9571762b80,118.89.70.107,12.0,False
b8dd055fd2,78.85.243.182,2.0,False
b8dd055fd2,178.86.209.127,8.0,False
f6aded0f57,151.121.28.201,12.0,False
36f649f775,80.144.128.26,6.0,False
5cd2e4e2e6,144.249.102.2,3.0,True
b6ca1d0dd0,189.243.240.214,9.0,False
995980b818,184.138.57.137,3.0,False
1e0ba09821,172.3.79.85,6.0,False
726f07edc4,106.71.214.149,6.0,False
30e74a9876,46.40.250.103,8.0,True
4de6fd6c29,78.164.198.14,3.0,False
4de6fd6c29,71.205.199.173,8.0,False
221c4202f7,92.130.73.19,5.0,False
ac54bf81fe,66.13.174.232,7.0,False
2d187dca66,133.102.43.82,4.0,True
b043ee19a3,128.244.180.205,9.0,False
90ce97c414,97.121.127.48,6.0,False
929f4330b9,80.170.246.114,5.0,False
34bc61a785,112.145.253.46,4.0,False
576de55e3a,195.174.133.154,6.0,False
9d5a6583c4,72.106.223.99,9.0,True
83a2974c17,160.33.201.204,4.0,False
7cf9c571e7,143.228.36.119,10.0,False
9f94ca769a,126.182.149.172,5.0,False
9f94ca769a,108.26.161.123,6.0,False
9f94ca769a,151.238.162.233,5.0,True
85aad83caa,49.68.114.132,12.0,False
90b547d235,171.200.119.188,8.0,True
30c2d38ad5,164.221.207.5,9.0,True
4752d8f80f,165.66.214.136,9.0,False
cab1df1067,68.106.106.130,10.0,False
ede4ec636b,180.141.41.159,13.0,False
3f73a2e710,174.1.209.109,6.0,False
b08ee5a01e,68.135.230.90,5.0,False
5e0ccc154c,123.83.238.181,8.0,False
e3452c8c5a,129.220.189.10,7.0,False
ccf113f5db,123.183.210.82,3.0,False
be64f40a3c,135.54.49.56,2.0,False
0b82eae3a1,139.88.81.29,6.0,True
1baf1d33cf,132.91.52.172,13.0,False
6f9438d96a,92.210.198.48,8.0,True
117e0d05ab,141.141.34.75,3.0,False
6e0a8830a5,64.23.56.95,3.0,False
12cf8b87df,49.13.211.240,4.0,True
e5efe5307f,190.236.212.86,6.0,True
34d21b22f1,62.21.186.153,7.0,False
48d281a9e0,196.245.75.14,13.0,False
c526635c49,142.239.213.135,5.0,False
63f3d3610e,124.230.15.190,6.0,False
19c87233d6,110.48.148.1,4.0,False
25950858e3,155.137.151.70,5.0,False
0b4f7c2633,119.101.198.185,5.0,False
54b4869acb,155.30.230.73,6.0,False
5ae9702706,75.35.38.191,8.0,True
0770e4cbc1,172.240.75.224,6.0,False
d9cee3da9f,121.195.50.181,8.0,True
d0127f7edf,151.239.56.32,6.0,True
d01645b159,78.95.62.38,5.0,False
85585a335e,115.156.40.228,4.0,True
620dbee373,76.167.49.14,7.0,False
b26ca83e8d,52.198.95.215,5.0,False
3706cea4e9,61.245.237.211,5.0,False
36626de9af,53.212.230.138,7.0,True
dde0434599,60.224.164.141,2.0,False
d76167087e,121.58.197.193,6.0,False
3ac2813b16,119.81.204.205,7.0,False
b781a13d63,79.244.114.174,7.0,False
bf2742eee4,86.71.181.1,4.0,False
14719cd1b6,42.158.239.244,7.0,False
a96b4da98d,121.149.224.89,6.0,False
a7361c09f5,93.230.173.201,6.0,False
14defbca83,136.20.45.214,4.0,False
36d0c35279,148.177.227.230,8.0,False
c85e6135a0,43.126.111.107,8.0,False
a605af9601,100.26.120.232,3.0,False
08a1406472,158.225.86.190,7.0,False
8670c8ed36,93.25.11.139,5.0,False
cd58a04941,159.135.19.115,3.0,False
823293a071,149.5.168.26,6.0,False
c85ef5404d,147.208.97.117,6.0,True
a3ca93d7a7,116.202.205.91,6.0,False
8afcb5daff,128.122.195.2,7.0,False
860592be6e,95.229.226.78,6.0,False
0da9b9e3ed,76.185.51.43,6.0,False
2a4d49af7c,67.181.37.201,8.0,False
9802b6b9d9,112.89.106.251,3.0,False
3af5e51218,164.119.133.244,3.0,False
ae9b3377a7,94.247.214.221,6.0,False
0780861d2f,173.117.62.137,7.0,False
6ce3770440,41.153.40.85,5.0,False
aba9f00114,160.38.208.18,6.0,False
22dda468d9,144.219.124.38,1.0,False
dc47575ed9,107.233.35.251,8.0,False
42589f81fb,64.157.4.189,8.0,False
ac4370e66c,168.103.120.59,6.0,True
b108b98188,77.231.234.130,5.0,False
044b22ce98,151.100.71.169,9.0,False
415175c95f,107.192.217.227,6.0,False
8f03c237c5,55.42.45.29,10.0,False
41d2406c23,52.227.128.74,5.0,False
8f9f3fc203,63.68.60.157,9.0,False
9f16c73488,148.127.28.188,3.0,False
a455c425fa,69.179.47.190,6.0,False
dd4992a16e,59.215.43.217,12.0,True
0c65301267,52.49.224.203,3.0,False
c9946410df,95.97.203.243,4.0,False
00bed1806b,67.32.123.95,9.0,False
4983dfa4a5,83.195.159.183,3.0,False
079a30f76d,198.63.25.127,6.0,True
58ecef4bb0,97.149.178.181,11.0,False
90f6672b0a,136.81.215.152,5.0,True
8fdf775956,171.123.161.230,5.0,False
c5ede5112c,134.139.70.118,5.0,True
eaec2d75e6,163.187.58.12,7.0,False
e44110202c,198.182.57.190,4.0,True
d311dbbffe,95.85.48.43,4.0,True
6a40c3be40,118.91.21.148,1.0,False
f0785fef41,60.152.83.232,7.0,False
dd3794159c,44.216.35.241,7.0,False
8b4b10428a,112.28.168.115,10.0,False
9c52168a9c,110.105.112.169,10.0,True
972cd9b46d,145.187.167.186,11.0,False
f51d9c61d5,70.5.43.156,8.0,False
2e31bd2957,91.53.1.1,5.0,False
1c83f2bc00,199.156.81.217,5.0,False
cd2b0c81a3,173.77.67.59,4.0,False
f547721c19,154.59.6.115,5.0,False
dd10061e9e,83.142.143.48,6.0,True
47514a39a6,166.98.85.50,6.0,True
16f8c28966,88.104.200.73,4.0,False
0e1b4a4c11,91.190.42.96,3.0,True
2bba7aa47d,177.198.141.214,3.0,False
e089dca113,185.28.158.155,5.0,True
946a99e332,51.203.4.130,5.0,False
1d383d8d5f,77.215.197.9,3.0,False
897c216348,70.129.199.153,4.0,False
f51cdd0d0a,85.109.90.254,14.0,True
cdfcfbc0de,167.99.39.101,4.0,False
8a57465b90,61.216.73.200,3.0,False
e53aa09020,131.76.105.169,5.0,True
f8a7eecf22,141.97.2.132,6.0,True
0167028332,64.97.184.76,6.0,True
b7365b98c8,132.183.80.129,8.0,False
14cc53e876,116.232.196.160,4.0,False
3dff32f4dc,164.186.247.102,8.0,False
32b0e72640,87.145.249.66,6.0,False
c566da8572,170.217.244.214,6.0,False
307de5a481,168.82.142.254,3.0,False
4c3db24cf4,169.171.193.254,8.0,True
b503a60edb,44.7.20.2,3.0,False
3d6c327d65,44.38.252.107,9.0,False
a6c3ca6471,109.138.87.139,3.0,False
4a22257653,162.47.149.76,5.0,False
0ee0b2ce5c,173.62.136.59,6.0,True
54a9c2c1a7,137.201.2.117,14.0,True
6056222600,117.237.169.79,9.0,False
6f48505754,175.136.64.227,6.0,False
eb775bc6ea,173.170.124.76,4.0,False
7660777f9c,125.113.157.152,6.0,False
2b75ae6cf1,95.121.249.86,11.0,False
d6aa8948e3,149.77.139.72,6.0,False
ad34f3e46e,173.10.89.143,7.0,True
db2a77cc27,200.36.131.5,8.0,False
be9f3c85c3,48.82.117.167,7.0,False
ab6c54cb35,60.133.170.55,6.0,False
b46bfd25da,174.73.75.118,9.0,False
e43257c802,123.67.237.47,5.0,True
2af33c5f81,54.191.163.88,7.0,True
d87403970d,149.157.164.92,7.0,False
ddd59be0fc,81.189.136.208,4.0,False
dd8cf2f336,143.218.191.235,5.0,False
c15998f1f5,85.245.205.188,2.0,False
680d950e08,134.253.224.36,8.0,True
74a22c004e,78.3.51.127,6.0,False
2876dcad6f,62.151.142.28,6.0,False
bbe9038b7a,163.40.153.83,5.0,False
fd33350680,73.23.133.146,6.0,False
4090829837,84.217.249.105,2.0,False
791492ced5,140.128.36.177,7.0,False
c802fcfbac,81.49.165.232,5.0,True
4053a4fc47,108.35.72.135,7.0,False
1dad6ddd4e,63.169.214.249,6.0,False
e695332cfc,109.190.244.52,7.0,True
3f727b728d,76.126.188.36,5.0,False
4661880160,86.161.102.184,4.0,False
c3dcff0e1e,51.169.75.52,5.0,False
336ba7c6f9,116.2.107.244,3.0,False
b921001d10,173.12.49.83,6.0,False
772c6eb34a,115.108.11.196,7.0,False
b9872c0ecc,193.18.138.138,8.0,True
b349f344a2,165.34.203.146,6.0,False
dee55d0c20,88.211.206.148,4.0,True
e54d73a7aa,199.221.18.106,8.0,False
5817c7e9c4,142.130.144.94,6.0,True
2708fa7281,108.168.138.70,5.0,True
580123cb1f,186.222.61.98,6.0,False
d0c492910a,129.104.60.72,4.0,False
6c6dce69e8,53.163.42.104,6.0,False
4dc39eda62,84.103.206.87,9.0,True
96a979a403,44.147.136.68,5.0,True
0c23879362,77.227.97.1,13.0,True
f2fbb421b3,106.54.116.103,4.0,False
53f10af73f,190.208.127.133,8.0,True
dc569881ad,52.147.86.32,7.0,False
36da27f0b1,139.159.54.69,7.0,False
319edae389,137.111.179.161,7.0,True
162b1c547b,109.129.117.38,7.0,True
5bc0f64ba4,140.62.222.183,3.0,False
96bfdcffd5,163.145.25.63,7.0,True
dd0115e1d8,186.5.165.59,4.0,False
d7c8e2dbf0,178.146.59.251,4.0,False
3392beef44,67.64.175.181,5.0,False
d0ea85d903,159.152.45.234,5.0,False
71cde88de2,64.194.108.155,7.0,True
f9b8700837,152.141.201.21,5.0,False
71300e1fa9,143.102.252.228,5.0,False
71300e1fa9,70.193.232.213,8.0,False
ac91f77186,43.39.150.77,8.0,False
a8acf19b1c,167.67.145.101,9.0,False
9171dfb433,187.232.44.14,10.0,False
5705d53eb4,40.63.92.155,6.0,False
441eed1f07,135.41.48.64,2.0,True
35534b40af,155.230.237.93,4.0,False
fcd5e2ff6b,179.195.11.98,5.0,True
95b48ed09d,40.11.116.127,6.0,False
ff5f4348b8,97.114.13.39,6.0,True
e5be7d02d6,80.175.12.52,4.0,False
2db470906b,88.60.118.92,8.0,False
1a3fc3cd0c,162.81.51.226,9.0,False
676725e01c,171.233.217.228,9.0,False
97a5a69d6f,155.217.238.234,8.0,False
1ed7df788d,54.155.248.8,5.0,False
527bd01396,130.10.25.231,5.0,True
727d4868cc,157.71.59.198,6.0,False
aa6a6a18ce,101.160.45.114,6.0,False
f130886f7c,165.155.236.219,10.0,False
1bd50310e5,158.15.32.28,5.0,True
25b33fe438,151.2.117.166,3.0,False
5d27294a1a,99.126.141.46,6.0,False
bc5befe501,161.162.179.181,9.0,False
c60392147d,167.215.214.232,10.0,True
